65	135
65	136
65	139
65	154
65	168
65	170
65	179
32	66
33	66
35	66
40	66
44	66
50	66
58	66
60	66
62	66
63	66
64	66
65	66
66	98
66	99
66	100
66	101
66	105
66	106
66	107
66	108
66	109
66	110
66	122
66	123
66	131
66	132
66	135
66	136
66	139
66	154
66	168
66	170
66	179
66	182
7	67
36	67
49	67
53	67
54	67
55	67
56	67
67	70
67	81
67	83
67	84
67	87
67	103
67	127
67	134
67	135
67	136
67	149
67	150
67	158
67	159
67	164
67	170
67	174
67	178
67	192
67	194
67	195
67	196
35	68
44	68
50	68
60	68
68	99
68	101
68	132
68	135
68	154
68	166
68	168
68	171
68	183
68	187
7	69
10	69
14	69
49	69
54	69
60	69
61	69
69	70
69	73
69	86
69	87
69	88
69	90
69	93
69	94
69	95
69	96
69	99
69	108
69	109
69	110
69	111
69	112
69	114
69	118
69	121
69	122
69	125
69	127
69	130
69	132
69	136
69	141
69	142
69	143
69	146
69	150
69	151
69	158
69	161
69	164
69	168
69	171
69	174
69	175
69	177
69	183
69	186
69	190
69	192
69	193
69	194
69	195
7	70
10	70
14	70
19	70
20	70
34	70
36	70
49	70
54	70
57	70
60	70
61	70
67	70
69	70
70	73
70	83
70	86
70	87
70	88
70	93
70	94
70	95
70	96
70	99
70	108
70	110
70	111
70	112
70	114
70	118
70	121
70	122
70	125
70	127
70	130
70	132
70	136
70	141
70	142
70	143
70	146
70	150
70	151
70	158
70	161
70	164
70	167
70	168
70	170
70	171
70	174
70	175
70	177
70	178
70	183
70	185
70	186
70	190
70	192
70	193
70	194
70	195
7	71
9	71
10	71
11	71
12	71
49	71
53	71
57	71
71	72
71	74
71	83
71	103
71	111
71	112
71	113
71	114
71	116
71	117
71	118
71	121
71	122
71	137
71	150
71	153
71	158
71	161
71	164
71	168
71	195
71	196
7	72
36	72
60	72
71	72
72	74
72	103
72	150
72	161
72	164
5	73
12	73
13	73
18	73
26	73
28	73
29	73
69	73
70	73
73	77
73	85
73	86
73	88
73	90
73	96
73	99
73	110
73	128
73	136
73	140
73	143
73	147
73	149
73	155
73	156
73	167
73	172
73	174
73	184
73	189
73	191
1	74
7	74
10	74
24	74
35	74
71	74
72	74
74	78
74	87
74	103
74	104
74	108
74	112
74	114
74	150
74	154
74	161
74	164
74	168
74	171
5	75
51	75
75	76
75	79
75	86
75	96
75	126
75	128
75	136
75	144
75	147
75	149
75	163
75	167
75	172
75	174
75	198
5	76
27	76
29	76
51	76
75	76
76	79
76	96
76	126
76	128
76	136
76	144
76	147
76	149
76	153
76	172
76	174
4	77
5	77
18	77
26	77
28	77
29	77
41	77
45	77
73	77
77	85
77	86
77	88
77	90
77	96
77	97
77	102
77	124
77	128
77	136
77	138
77	140
77	147
77	149
77	167
77	169
77	172
77	173
77	184
77	191
1	78
16	78
20	78
24	78
35	78
43	78
60	78
74	78
78	80
78	91
78	95
78	99
78	100
78	103
78	104
78	108
78	136
78	137
78	154
78	158
78	168
78	171
78	174
78	179
78	182
78	188
5	79
49	79
51	79
75	79
76	79
79	86
79	96
79	118
79	126
79	128
79	136
79	142
79	143
79	144
79	147
79	149
79	163
79	167
79	172
79	174
9	80
11	80
20	80
23	80
24	80
32	80
38	80
39	80
60	80
78	80
80	91
80	95
80	135
80	139
80	162
80	168
80	179
80	181
80	189
1	81
7	81
15	81
16	81
22	81
24	81
36	81
42	81
43	81
46	81
48	81
50	81
53	81
55	81
56	81
60	81
67	81
81	83
81	98
81	99
81	100
81	101
81	104
81	105
81	106
81	108
81	123
81	131
81	132
81	136
81	150
81	158
81	164
81	170
81	174
81	178
81	182
81	183
81	194
81	195
81	196
81	197
43	82
59	82
82	99
82	118
82	121
82	122
82	136
82	143
7	83
12	83
22	83
34	83
36	83
43	83
49	83
52	83
53	83
54	83
55	83
56	83
57	83
60	83
67	83
70	83
71	83
81	83
83	84
83	87
83	89
83	90
83	98
83	99
83	100
83	101
83	103
83	105
83	108
83	109
83	111
83	114
83	118
83	121
83	127
83	131
83	132
83	134
83	135
83	136
83	137
83	141
83	142
83	149
83	150
83	158
83	159
83	164
83	168
83	170
83	174
83	178
83	182
83	185
83	192
83	194
83	195
83	196
83	197
67	84
83	84
84	118
84	129
84	134
84	135
84	136
84	158
84	159
84	170
84	175
84	183
84	194
84	195
4	85
5	85
13	85
26	85
28	85
73	85
77	85
85	86
85	102
85	128
85	140
85	147
85	149
85	155
85	156
85	167
85	169
85	189
85	191
5	86
13	86
18	86
26	86
28	86
29	86
41	86
45	86
69	86
70	86
73	86
75	86
77	86
79	86
85	86
86	88
86	90
86	96
86	97
86	102
86	124
86	128
86	136
86	138
86	140
86	147
86	149
86	153
86	155
86	156
86	163
86	167
86	169
86	172
86	173
86	176
86	184
86	189
86	191
86	198
7	87
10	87
14	87
20	87
36	87
54	87
67	87
69	87
70	87
74	87
83	87
87	96
87	103
87	112
87	114
87	130
87	150
87	158
87	161
87	164
87	186
87	192
87	194
87	195
18	88
29	88
41	88
45	88
50	88
52	88
53	88
56	88
60	88
69	88
70	88
73	88
77	88
86	88
88	90
88	96
88	97
88	99
88	110
88	114
88	128
88	131
88	132
88	136
88	140
88	143
88	147
88	149
88	158
88	167
88	172
88	174
88	183
88	184
88	191
88	196
8	89
57	89
60	89
83	89
89	95
89	118
89	121
89	127
89	132
89	136
89	141
89	142
89	149
89	158
89	171
89	174
89	196
5	90
18	90
26	90
28	90
29	90
37	90
49	90
69	90
73	90
77	90
83	90
86	90
88	90
90	96
90	97
90	124
90	125
90	128
90	133
90	136
90	138
90	140
90	147
90	149
90	153
90	167
90	169
90	172
90	173
90	176
90	184
90	191
90	198
15	91
16	91
24	91
32	91
33	91
38	91
40	91
44	91
48	91
60	91
63	91
78	91
80	91
91	95
91	104
91	105
91	107
91	116
91	119
91	134
91	135
91	139
91	168
91	179
13	92
25	92
92	148
92	153
92	163
7	93
54	93
60	93
69	93
70	93
93	94
93	95
93	108
93	111
93	114
93	118
93	121
93	122
93	125
93	127
93	130
93	132
93	136
93	146
93	168
93	171
93	175
93	177
93	183
93	190
93	192
93	193
7	94
54	94
60	94
69	94
70	94
93	94
94	95
94	108
94	111
94	114
94	118
94	121
94	122
94	125
94	130
94	132
94	136
94	146
94	168
94	171
94	175
94	177
94	183
94	190
94	192
94	193
1	95
7	95
8	95
35	95
46	95
60	95
69	95
70	95
78	95
80	95
89	95
91	95
93	95
94	95
95	98
95	99
95	100
95	101
95	108
95	110
95	111
95	122
95	125
95	127
95	131
95	132
95	135
95	136
95	141
95	142
95	146
95	154
95	158
95	168
95	171
95	174
95	179
95	190
95	192
95	193
5	96
14	96
18	96
26	96
27	96
28	96
29	96
41	96
45	96
51	96
54	96
69	96
70	96
73	96
75	96
76	96
77	96
79	96
86	96
87	96
88	96
90	96
96	97
96	124
96	125
96	126
96	128
96	130
96	136
96	138
96	140
96	142
96	144
96	147
96	149
96	150
96	153
96	158
96	161
96	163
96	164
96	167
96	169
96	172
96	173
96	176
96	184
96	186
96	191
96	192
96	194
96	198
5	97
29	97
41	97
45	97
77	97
86	97
88	97
90	97
96	97
97	124
97	128
97	136
97	138
97	147
97	149
97	167
97	169
97	172
1	98
8	98
22	98
32	98
33	98
35	98
40	98
43	98
44	98
46	98
58	98
60	98
62	98
63	98
64	98
65	98
66	98
81	98
83	98
95	98
98	99
98	100
98	101
98	105
98	106
98	107
98	108
98	109
98	110
98	122
98	123
98	131
98	132
98	135
98	136
98	154
98	164
98	168
98	170
98	171
98	174
98	178
98	179
98	182
98	194
98	197
1	99
8	99
22	99
24	99
32	99
33	99
35	99
40	99
43	99
44	99
46	99
58	99
59	99
60	99
62	99
63	99
64	99
65	99
66	99
68	99
69	99
70	99
73	99
78	99
81	99
82	99
83	99
88	99
95	99
98	99
99	100
99	101
99	105
99	106
99	107
99	108
99	109
99	110
99	118
99	121
99	122
99	123
99	131
99	132
99	135
99	136
99	143
99	154
99	164
99	166
99	168
99	170
99	171
99	174
99	178
99	179
99	182
99	187
99	194
99	197
1	100
8	100
22	100
24	100
32	100
33	100
35	100
40	100
43	100
44	100
46	100
58	100
59	100
60	100
62	100
63	100
64	100
65	100
66	100
78	100
81	100
83	100
95	100
98	100
99	100
100	101
100	105
100	106
100	107
100	108
100	109
100	110
100	122
100	123
100	131
100	132
100	135
100	136
100	154
100	164
100	168
100	170
100	171
100	174
100	178
100	179
100	182
100	194
100	197
1	101
8	101
22	101
32	101
33	101
35	101
40	101
43	101
44	101
46	101
58	101
60	101
62	101
63	101
64	101
65	101
66	101
68	101
81	101
83	101
95	101
98	101
99	101
100	101
101	105
101	106
101	107
101	108
101	109
101	110
101	122
101	123
101	131
101	132
101	135
101	136
101	154
101	164
101	166
101	168
101	170
101	171
101	174
101	178
101	179
101	182
101	187
101	194
101	197
4	102
5	102
13	102
26	102
28	102
77	102
85	102
86	102
102	128
102	138
102	140
102	147
102	156
102	167
102	169
102	172
102	173
102	176
102	189
1	103
7	103
10	103
24	103
35	103
67	103
71	103
72	103
74	103
78	103
83	103
87	103
103	104
103	108
103	112
103	114
103	150
103	154
103	161
103	164
103	168
103	171
103	178
1	104
15	104
16	104
24	104
35	104
42	104
46	104
48	104
74	104
78	104
81	104
91	104
103	104
104	105
104	107
104	108
104	154
104	159
104	168
104	171
15	105
16	105
22	105
24	105
32	105
33	105
35	105
38	105
40	105
43	105
44	105
48	105
58	105
60	105
62	105
63	105
64	105
65	105
66	105
81	105
83	105
91	105
98	105
99	105
100	105
101	105
104	105
105	106
105	107
105	108
105	109
105	110
105	122
105	123
105	131
105	132
105	135
105	136
105	154
105	164
105	168
105	170
105	174
105	178
105	179
105	182
105	194
105	197
31	106
32	106
33	106
35	106
40	106
42	106
44	106
46	106
50	106
58	106
60	106
61	106
62	106
63	106
64	106
65	106
66	106
81	106
98	106
99	106
100	106
101	106
105	106
106	107
106	108
106	109
106	110
106	111
106	122
106	123
106	131
106	132
106	135
106	154
106	168
106	179
106	183
106	187
106	188
15	107
16	107
24	107
32	107
33	107
35	107
40	107
44	107
48	107
58	107
60	107
62	107
63	107
64	107
65	107
66	107
91	107
98	107
99	107
100	107
101	107
104	107
105	107
106	107
107	108
107	109
107	110
107	122
107	123
107	131
107	132
107	135
107	154
107	162
107	168
107	179
107	187
107	188
1	108
7	108
22	108
24	108
32	108
33	108
35	108
40	108
43	108
44	108
58	108
60	108
62	108
63	108
64	108
65	108
66	108
69	108
70	108
74	108
78	108
81	108
83	108
93	108
94	108
95	108
98	108
99	108
100	108
101	108
103	108
104	108
105	108
106	108
107	108
108	109
108	110
108	111
108	122
108	123
108	125
108	131
108	132
108	135
108	136
108	146
108	154
108	164
108	168
108	170
108	171
108	174
108	178
108	179
108	182
108	190
108	192
108	193
108	194
108	197
32	109
33	109
35	109
40	109
44	109
58	109
60	109
62	109
63	109
64	109
65	109
66	109
69	109
83	109
98	109
99	109
100	109
101	109
105	109
106	109
107	109
108	109
109	110
109	122
109	123
109	131
109	132
109	135
109	154
109	168
109	170
109	177
109	179
8	110
32	110
33	110
35	110
40	110
44	110
50	110
58	110
60	110
62	110
63	110
64	110
65	110
66	110
69	110
70	110
73	110
88	110
95	110
98	110
99	110
100	110
101	110
105	110
106	110
107	110
108	110
109	110
110	122
110	123
110	131
110	132
110	135
110	136
110	139
110	143
110	154
110	168
110	170
110	171
110	174
110	179
110	182
7	111
9	111
23	111
31	111
32	111
50	111
53	111
54	111
56	111
57	111
60	111
61	111
69	111
70	111
71	111
83	111
93	111
94	111
95	111
106	111
108	111
111	116
111	117
111	118
111	121
111	122
111	123
111	125
111	132
111	137
111	146
111	153
111	168
111	170
111	171
111	190
111	192
111	193
111	194
111	195
111	196
7	112
10	112
11	112
14	112
49	112
53	112
57	112
60	112
61	112
69	112
70	112
71	112
74	112
87	112
103	112
112	113
112	114
112	127
112	130
112	141
112	150
112	151
112	158
112	161
112	164
112	192
112	195
112	196
7	113
10	113
11	113
49	113
53	113
57	113
71	113
112	113
113	114
113	158
113	161
113	164
113	196
7	114
10	114
11	114
12	114
14	114
18	114
49	114
50	114
53	114
56	114
57	114
60	114
61	114
69	114
70	114
71	114
74	114
83	114
87	114
88	114
93	114
94	114
103	114
112	114
113	114
114	125
114	127
114	130
114	131
114	132
114	136
114	141
114	142
114	146
114	151
114	158
114	161
114	164
114	183
114	190
114	192
114	193
114	195
114	196
3	115
115	148
115	152
115	153
115	157
115	167
115	172
9	116
33	116
38	116
39	116
40	116
71	116
91	116
111	116
116	117
116	118
116	119
116	121
116	122
116	134
116	135
116	137
116	153
116	168
116	179
116	181
9	117
25	117
71	117
111	117
116	117
117	118
117	121
117	122
117	137
117	153
117	168
117	179
117	183
8	118
9	118
43	118
49	118
59	118
60	118
69	118
70	118
71	118
79	118
82	118
83	118
84	118
89	118
93	118
94	118
99	118
111	118
116	118
117	118
118	121
118	122
118	125
118	129
118	132
118	136
118	137
118	142
118	143
118	146
118	153
118	168
118	170
118	174
118	175
118	177
118	183
118	190
118	192
118	193
118	194
33	119
38	119
40	119
91	119
116	119
119	120
119	134
119	135
119	179
119	120
8	121
9	121
43	121
49	121
57	121
59	121
60	121
69	121
70	121
71	121
82	121
83	121
89	121
93	121
94	121
99	121
111	121
116	121
117	121
118	121
121	122
121	125
121	132
121	136
121	137
121	142
121	143
121	146
121	153
121	158
121	168
121	174
121	175
121	177
121	183
121	190
121	192
121	193
121	196
7	122
9	122
32	122
33	122
35	122
40	122
43	122
44	122
58	122
59	122
60	122
62	122
63	122
64	122
65	122
66	122
69	122
70	122
71	122
82	122
93	122
94	122
95	122
98	122
99	122
100	122
101	122
105	122
106	122
107	122
108	122
109	122
110	122
111	122
116	122
117	122
118	122
121	122
122	123
122	125
122	131
122	132
122	135
122	136
122	137
122	143
122	146
122	153
122	154
122	168
122	171
122	179
122	190
122	192
122	193
31	123
32	123
33	123
35	123
40	123
42	123
44	123
46	123
50	123
58	123
60	123
61	123
62	123
63	123
64	123
65	123
66	123
81	123
98	123
99	123
100	123
101	123
105	123
106	123
107	123
108	123
109	123
110	123
111	123
122	123
123	131
123	132
123	135
123	154
123	162
123	168
123	179
123	183
123	187
123	188
5	124
26	124
28	124
29	124
77	124
86	124
90	124
96	124
97	124
124	128
124	138
124	140
124	153
124	176
124	184
124	198
7	125
49	125
54	125
60	125
69	125
70	125
90	125
93	125
94	125
95	125
96	125
108	125
111	125
114	125
118	125
121	125
122	125
125	130
125	132
125	136
125	142
125	146
125	151
125	168
125	171
125	175
125	177
125	183
125	190
125	192
125	193
5	126
27	126
29	126
51	126
75	126
76	126
79	126
96	126
126	128
126	136
126	144
126	147
126	149
126	153
126	167
126	172
126	174
7	127
10	127
14	127
49	127
60	127
61	127
67	127
69	127
70	127
83	127
89	127
93	127
95	127
112	127
114	127
127	130
127	136
127	141
127	142
127	150
127	151
127	158
127	164
127	171
127	174
127	178
127	185
127	192
127	195
5	128
13	128
18	128
26	128
27	128
28	128
29	128
51	128
73	128
75	128
76	128
77	128
79	128
85	128
86	128
88	128
90	128
96	128
97	128
102	128
124	128
126	128
128	136
128	138
128	140
128	144
128	147
128	149
128	153
128	155
128	156
128	167
128	169
128	172
128	173
128	176
128	184
128	189
128	191
128	192
7	129
12	129
18	129
19	129
31	129
36	129
53	129
54	129
55	129
56	129
57	129
60	129
61	129
84	129
118	129
129	136
129	170
129	175
129	183
129	194
129	195
129	196
129	197
7	130
10	130
14	130
19	130
49	130
54	130
57	130
60	130
61	130
69	130
70	130
87	130
93	130
94	130
96	130
112	130
114	130
125	130
127	130
130	136
130	141
130	146
130	150
130	151
130	158
130	161
130	164
130	177
130	185
130	186
130	190
130	192
130	193
130	194
130	195
1	131
8	131
18	131
22	131
32	131
33	131
35	131
40	131
43	131
44	131
46	131
50	131
53	131
56	131
58	131
60	131
62	131
63	131
64	131
65	131
66	131
81	131
83	131
88	131
95	131
98	131
99	131
100	131
101	131
